monkey_name,date,time,arm,task_name,trial,stim_size,touch_x,touch_y,stim_x,stim_y,correct
fishC,2024-02-05,08:59:22,L,SHAPE0,1,768,604,501,128,0,1
fishC,2024-02-05,09:04:12,L,SHAPE0,1,768,589,531,128,0,1
fishC,2024-02-05,09:36:28,L,SHAPE0,1,768,231,100,128,0,1
fishC,2024-02-05,09:36:35,L,SHAPE0,2,768,242,137,128,0,1
fishC,2024-02-05,09:37:15,L,SHAPE0,1,768,253,91,128,0,1
fishC,2024-02-05,09:48:58,L,SHAPE0,1,768,657,445,128,0,1
