monkey_name,date,time,arm,task_name,trial,stim_size,touch_x,touch_y,stim_x,stim_y,correct
TestChip,2024-04-03,11:00:43,None,SHAPE2,1,250,530,489,335,357,1
TestChip,2024-04-03,11:00:49,None,SHAPE2,1,250,496,439,528,285,1
TestChip,2024-04-03,11:01:44,None,SHAPE2,1,250,257,245,118,116,1
TestChip,2024-04-03,11:01:51,None,SHAPE2,2,250,171,304,109,115,1
